SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,Product Family,serviceCode,Location,Location Type,usageType,operation,CallType,FromCountry,messagetype,NumberType,Region Code,serviceName,ToCountry
VMXVZGFZSYU5J5M9,JRTCKXETXF,VMXVZGFZSYU5J5M9.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Luxembourg in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0674600000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-LU-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Luxembourg
VPC6AQVE57778YWE,JRTCKXETXF,VPC6AQVE57778YWE.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Cambodia in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.1272000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-KH-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Cambodia
VQJ3BDCNRKNVGN4R,JRTCKXETXF,VQJ3BDCNRKNVGN4R.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.40 per NumberMonths for SMA-DialIn-IT-did-numberscharge in US East (N. Virginia),2024-08-01,0,Inf,NumberMonths,0.4000000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-IT-did-numberscharge,,,Italy,,DDI,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,
VSX6KJZQGFS38DBV,JRTCKXETXF,VSX6KJZQGFS38DBV.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Peru,2024-08-01,0,Inf,sms-message,0.0020000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-PE-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Peru
VT54TSRMYWMEUEQJ,JRTCKXETXF,VT54TSRMYWMEUEQJ.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per number charge for PR numbers used in US East (N. Virginia),2024-08-01,0,Inf,NumberMonths,1.0000000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-PR-did-numberscharge,,,Puerto Rico,,DDI,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,
VTF9YGAZNUTWRXU8,JRTCKXETXF,VTF9YGAZNUTWRXU8.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to St. Maarten in region USE1,2024-08-01,0,Inf,minutes,0.2220000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-SX-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,St. Maarten
VVZ2CPKMT9E6WCSG,JRTCKXETXF,VVZ2CPKMT9E6WCSG.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Qatar in region USE1,2024-08-01,0,Inf,minutes,0.3534000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-QA-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Qatar
VWJFKWQA2544TB4A,JRTCKXETXF,VWJFKWQA2544TB4A.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Sri Lanka in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.3726000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-LK-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Sri Lanka
W3DY8JGKEKQKTHWT,JRTCKXETXF,W3DY8JGKEKQKTHWT.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Mexico in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0162500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-MX-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Mexico
W756SNFE7B8NQFGT,JRTCKXETXF,W756SNFE7B8NQFGT.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Nicaragua in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.5193000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-NI-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Nicaragua
W7A5EG5KE632J5VK,JRTCKXETXF,W7A5EG5KE632J5VK.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Mauritius in region USE1,2024-08-01,0,Inf,minutes,0.3036000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-MU-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Mauritius
W7TMX4GQPTRYP2CR,JRTCKXETXF,W7TMX4GQPTRYP2CR.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Spain in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0712200000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-ES-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Spain
W7XYY4BXNGNBPSVH,JRTCKXETXF,W7XYY4BXNGNBPSVH.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Guadeloupe,2024-08-01,0,Inf,sms-message,0.1200000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-GP-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Guadeloupe
W9FATF5QPNW29K49,JRTCKXETXF,W9FATF5QPNW29K49.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Namibia in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.1738500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-NA-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Namibia
W9VPV98A4J6CU8FN,JRTCKXETXF,W9VPV98A4J6CU8FN.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Jamaica in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.4905000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-JM-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Jamaica
WBAJMDKEQB49SZ7E,JRTCKXETXF,WBAJMDKEQB49SZ7E.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Ukraine in region USE1,2024-08-01,0,Inf, minutes,0.4195600000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-UA-minutes,,SMA Outbound,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Ukraine
WBEJ2AVZSYGYNQ68,JRTCKXETXF,WBEJ2AVZSYGYNQ68.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Martinique in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.2091000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-MQ-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Martinique
WEY87GDGAF9789DD,JRTCKXETXF,WEY87GDGAF9789DD.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Bahamas in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.3069000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-BS-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Bahamas
WGM8U89CXUAQ5TJ3,JRTCKXETXF,WGM8U89CXUAQ5TJ3.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Bolivia in region USE1,2024-08-01,0,Inf,minutes,0.4209000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-BO-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Bolivia
WJJ5553SZYMWJEXA,JRTCKXETXF,WJJ5553SZYMWJEXA.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Faroe Islands in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.4429500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-FO-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Faroe Islands
WQPYQAJE8F77AHQ9,JRTCKXETXF,WQPYQAJE8F77AHQ9.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Panama in region USE1,2024-08-01,0,Inf,minutes,0.3336800000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-PA-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Panama
WSVX3QKJ7UJ5J24N,JRTCKXETXF,WSVX3QKJ7UJ5J24N.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Latvia in region USE1,2024-08-01,0,Inf,minutes,0.1834000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-LV-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Latvia
WY8MTP45SXQ77U86,JRTCKXETXF,WY8MTP45SXQ77U86.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial In Minutes to New Zealand in USE1 region,2024-08-01,0,Inf,minutes,0.0070360000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-NZ-minutes,,SMA Local,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,New Zealand
X2PUWW4XRP6XCMH6,JRTCKXETXF,X2PUWW4XRP6XCMH6.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Liechtenstein in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.4264500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-LI-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Liechtenstein
X6P8D9GFHQSXPSAG,JRTCKXETXF,X6P8D9GFHQSXPSAG.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Gibraltar in region USE1,2024-08-01,0,Inf,minutes,0.3105000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-GI-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Gibraltar
X7PQYCB32MAUP569,JRTCKXETXF,X7PQYCB32MAUP569.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Netherlands Antilles,2024-08-01,0,Inf,sms-message,0.0020000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-AN-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Netherlands Antilles
X7WU2KRZCYDQ4ZVE,JRTCKXETXF,X7WU2KRZCYDQ4ZVE.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Guam in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0397500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-GU-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Guam
X82SYN74UMXRZCHY,JRTCKXETXF,X82SYN74UMXRZCHY.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Chile in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.1803000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-CL-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Chile
XKQX32DAZQ47TUK4,JRTCKXETXF,XKQX32DAZQ47TUK4.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Egypt in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.2917500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-EG-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Egypt
XMRSMMQQ9QEH3JVC,JRTCKXETXF,XMRSMMQQ9QEH3JVC.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Viet Nam in region USE1,2024-08-01,0,Inf,minutes,0.1237500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-VN-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Viet Nam
XQDMZ9SFCXNR6AWH,JRTCKXETXF,XQDMZ9SFCXNR6AWH.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.063195 per minutes for SMA-DialIn-KR-tollfree-mins in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0631950000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-KR-tollfree-mins,,SMA Toll-Free,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,South Korea
XR5YVEYWMZPF8QQZ,JRTCKXETXF,XR5YVEYWMZPF8QQZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Lao PDR in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.1767000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-LA-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Lao PDR
XRBD7ZHUNZH8VCJE,JRTCKXETXF,XRBD7ZHUNZH8VCJE.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made to Dominican Republic in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.2767000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-DO-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Dominican Republic
XUHSJGEM72275JEN,JRTCKXETXF,XUHSJGEM72275JEN.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Iceland,2024-08-01,0,Inf,sms-message,0.1400000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-IS-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Iceland
XWXXKRVCWAV6KERM,JRTCKXETXF,XWXXKRVCWAV6KERM.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Bahrain,2024-08-01,0,Inf,sms-message,0.1200000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-BH-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Bahrain
XXK3Z8WKDU23DGA8,JRTCKXETXF,XXK3Z8WKDU23DGA8.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Brunei Darussalam in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.1108500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-BN-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Brunei Darussalam
XYAN3RT99ZGJ7B5G,JRTCKXETXF,XYAN3RT99ZGJ7B5G.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to United States of America in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0048000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,United States of America
XYEDVBVWJ6CYJT86,JRTCKXETXF,XYEDVBVWJ6CYJT86.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Lao PDR in region USE1,2024-08-01,0,Inf,minutes,0.1767000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-LA-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Lao PDR
XZXDDAZPTVBW9AKH,JRTCKXETXF,XZXDDAZPTVBW9AKH.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Puerto Rico in region USE1,2024-08-01,0,Inf,minutes,0.0060000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-PR-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Puerto Rico
Y248WKRR8FSSAFUR,JRTCKXETXF,Y248WKRR8FSSAFUR.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial In Toll Free Numbers for Australia in USE1 region,2024-08-01,0,Inf,NumberMonths,7.5000000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-AU-tollfree-numberscharge,,,Australia,,Toll Free,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,
Y2F4PKBNPGWU4TU6,JRTCKXETXF,Y2F4PKBNPGWU4TU6.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for toll free calls received in the US in US East (N. Virginia),2024-08-01,0,Inf,inbound_minutes,0.0119100000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-inbound-tollfree-mins,,,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,United States of America Toll Free
Y2JQ6M68CTFAEE9K,JRTCKXETXF,Y2JQ6M68CTFAEE9K.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Netherlands,2024-08-01,0,Inf,sms-message,0.1500000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-NL-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Netherlands
Y3HPAV7HY2WMNYQZ,JRTCKXETXF,Y3HPAV7HY2WMNYQZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Ireland in region USE1,2024-08-01,0,Inf,minutes,0.0289100000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-IE-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Ireland
Y3YKRJYUBTZFZ7B9,JRTCKXETXF,Y3YKRJYUBTZFZ7B9.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Belgium in region USE1,2024-08-01,0,Inf,minutes,0.1575000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-BE-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Belgium
Y5K6X3ZSTXWJBFU9,JRTCKXETXF,Y5K6X3ZSTXWJBFU9.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Taiwan in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.1596000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-TW-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Taiwan
Y6T7YYGSKATDZKWY,JRTCKXETXF,Y6T7YYGSKATDZKWY.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Iraq in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.4228500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-IQ-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Iraq
YAYGXDRX2795NPUM,JRTCKXETXF,YAYGXDRX2795NPUM.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial In Toll Free Numbers for Germany in USE1 region,2024-08-01,0,Inf,NumberMonths,13.6950000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-DE-tollfree-numberscharge,,,Germany,,Toll Free,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,
YF5UNM2V7VXMGKC7,JRTCKXETXF,YF5UNM2V7VXMGKC7.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Saint Barthelemy in region USE1,2024-08-01,0,Inf,minutes,0.2091000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-BL-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Saint Barthelemy
YFUM3DE2WX2HABBM,JRTCKXETXF,YFUM3DE2WX2HABBM.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Jordan in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.3409500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-JO-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Jordan
YKG35YX6PJKH7BQN,JRTCKXETXF,YKG35YX6PJKH7BQN.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Jordan in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.3409500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-JO-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Jordan
YKSX8SPKPVKCQNXV,JRTCKXETXF,YKSX8SPKPVKCQNXV.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.003221 per minutes for SMA-DialIn-IE-minutes in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0032210000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-IE-minutes,,SMA Local,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Ireland
YPF7Q9SD9R89A22J,JRTCKXETXF,YPF7Q9SD9R89A22J.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Netherlands Antilles in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.2298000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-AN-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Netherlands Antilles
