SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,Product Family,serviceCode,Location,Location Type,Instance Type,Current Generation,Instance Family,vCPU,Physical Processor,Clock Speed,Memory,Storage,Network Performance,Processor Architecture,Tenancy,Operating System,License Model,usageType,operation,CapacityStatus,Dedicated EBS Throughput,ECU,Enhanced Networking Supported,GPU,GPU Memory,Intel AVX2 Available,Intel AVX Available,Intel Turbo Available,Normalization Size Factor,PlatoUsageType,Pre Installed S/W,Processor Features,Region Code,serviceName
VF8PVCC75QK39TJE,JRTCKXETXF,VF8PVCC75QK39TJE.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5d.9xlarge SUSE usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5d.9xlarge,Yes,Compute optimized,36,Intel Xeon Platinum 8124M,3.4 GHz,72 GiB,1 x 900 NVMe SSD,10 Gigabit,64-bit,Host,SUSE,No License required,BoxUsage:c5d.9xlarge,RunInstances:000g,Used-Outpost-c5d.9xlarge-SUSE,4500 Mbps,139,Yes,,NA,Yes,Yes,Yes,72,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
VK4NPK5AB3AKHG7H,JRTCKXETXF,VK4NPK5AB3AKHG7H.JRTCKXETXF.6YS6EN2CT7,OnDemand,g4dn.metal RHEL usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1300000000,USD,Compute Instance (bare metal),AWSOutposts,US East (N. Virginia),AWS Outposts,g4dn.metal,Yes,GPU instance,96,Intel Xeon Family,2.5 GHz,384 GiB,2 x 900 GB NVMe SSD,100 Gigabit,64-bit,Host,RHEL,No License required,BoxUsage:g4dn.metal,RunInstances:0010,Used-Outpost-g4dn.metal-RHEL,14000 Mbps,NA,Yes,8,128 GB,Yes,Yes,Yes,14.87452471,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
VKAUUNPBGGTFDCCM,JRTCKXETXF,VKAUUNPBGGTFDCCM.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5.xlarge Linux with SQL Server Enterprise usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,1.5000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5.xlarge,Yes,General purpose,4,Intel Xeon Platinum 8175,3.1 GHz,16 GiB,EBS only,Up to 10 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:m5.xlarge,RunInstances:0100,Used-Outpost-m5.xlarge-Linux with SQL Server Enterprise,Up to 2120 Mbps,16,Yes,,NA,Yes,Yes,Yes,8,BoxUsage,SQL Ent,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
VM229A9298GYHHUF,JRTCKXETXF,VM229A9298GYHHUF.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5.24xlarge SUSE usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5.24xlarge,Yes,Compute optimized,96,Intel Xeon Platinum 8275L,3.4 GHz,192 GiB,EBS only,25 Gigabit,64-bit,Host,SUSE,No License required,BoxUsage:c5.24xlarge,RunInstances:000g,Used-Outpost-c5.24xlarge-SUSE,14000 Mbps,375,Yes,,NA,Yes,Yes,Yes,192,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Deep Learning Boost; Intel Turbo,us-east-1,AWS Outposts
VPQBHZEATETMZQFN,JRTCKXETXF,VPQBHZEATETMZQFN.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5d.large Windows usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.0920000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5d.large,Yes,Memory optimized,2,Intel Xeon Platinum 8175,3.1 GHz,16 GiB,1 x 75 NVMe SSD,Up to 10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:r5d.large,RunInstances:0002,Used-Outpost-r5d.large-Windows,Up to 2120 Mbps,10,Yes,,NA,Yes,Yes,Yes,4,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
VR3XEDGBYY4CJVD6,JRTCKXETXF,VR3XEDGBYY4CJVD6.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5d.xlarge Linux with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.0680000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5d.xlarge,Yes,General purpose,4,Intel Xeon Platinum 8175,3.1 GHz,16 GiB,1 x 150 NVMe SSD,Up to 10 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:m5d.xlarge,RunInstances:0200,Used-Outpost-m5d.xlarge-Linux with SQL Web,Up to 2120 Mbps,16,Yes,,NA,Yes,Yes,Yes,8,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
VSJNX3B7Z5C46N3V,JRTCKXETXF,VSJNX3B7Z5C46N3V.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5.16xlarge SUSE usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1500000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5.16xlarge,Yes,Memory optimized,64,Intel Xeon Platinum 8175,3.1 GHz,512 GiB,EBS only,20 Gigabit,64-bit,Host,SUSE,No License required,BoxUsage:r5.16xlarge,RunInstances:000g,Used-Outpost-r5.16xlarge-SUSE,13600 Mbps,256,Yes,,NA,Yes,Yes,Yes,128,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
VTV4KAP3E9W2GUQ8,JRTCKXETXF,VTV4KAP3E9W2GUQ8.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5d.2xlarge Windows with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.5030000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5d.2xlarge,Yes,Compute optimized,8,Intel Xeon Platinum 8124M,3.4 GHz,16 GiB,1 x 200 NVMe SSD,Up to 10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:c5d.2xlarge,RunInstances:0202,Used-Outpost-c5d.2xlarge-Windows with SQL Web,Up to 2250 Mbps,39,Yes,,NA,Yes,Yes,Yes,16,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
VU4J6MSG2VCJY4F4,JRTCKXETXF,VU4J6MSG2VCJY4F4.JRTCKXETXF.6YS6EN2CT7,OnDemand,g4dn.8xlarge Windows with SQL Std usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,5.3120000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,g4dn.8xlarge,Yes,GPU instance,32,Intel Xeon Family,2.5 GHz,128 GiB,900 GB NVMe SSD,50 Gigabit,64-bit,Host,Windows,License Included,BoxUsage:g4dn.8xlarge,RunInstances:0006,Used-Outpost-g4dn.8xlarge-Linux,7000 Mbps,NA,Yes,1,16 GB,Yes,Yes,Yes,4.136882129,BoxUsage,SQL Std,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
VWB7EBPCKTNFPPWG,JRTCKXETXF,VWB7EBPCKTNFPPWG.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5d.16xlarge Windows with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,4.0260000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5d.16xlarge,Yes,Memory optimized,64,Intel Xeon Platinum 8175,3.1 GHz,512 GiB,4 x 600 NVMe SSD,20 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:r5d.16xlarge,RunInstances:0202,Used-Outpost-r5d.16xlarge-Windows with SQL Web,10000 Mbps,256,Yes,,NA,Yes,Yes,Yes,128,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
VYDTDG9B4DEW4BB3,JRTCKXETXF,VYDTDG9B4DEW4BB3.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5.4xlarge Linux usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.0000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5.4xlarge,Yes,Memory optimized,16,Intel Xeon Platinum 8175,3.1 GHz,128 GiB,EBS only,Up to 10 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:r5.4xlarge,RunInstances,Used-Outpost-r5.4xlarge-Linux,4750 Mbps,70,Yes,,NA,Yes,Yes,Yes,32,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
VYN4BBBAF4Q6QGJZ,JRTCKXETXF,VYN4BBBAF4Q6QGJZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5.24xlarge Windows with SQL Server Enterprise usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,40.4160000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5.24xlarge,Yes,Memory optimized,96,Intel Xeon Platinum 8175,3.1 GHz,768 GiB,EBS only,25 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:r5.24xlarge,RunInstances:0102,Used-Outpost-r5.24xlarge-Windows with SQL Server Enterprise,19000 Mbps,337,Yes,,NA,Yes,Yes,Yes,192,BoxUsage,SQL Ent,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
VZMX8M32W5F2R9WF,JRTCKXETXF,VZMX8M32W5F2R9WF.JRTCKXETXF.6YS6EN2CT7,OnDemand,g4dn.4xlarge Linux with SQL Std usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,1.9200000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,g4dn.4xlarge,Yes,GPU instance,16,Intel Xeon Family,2.5 GHz,64 GiB,225 GB NVMe SSD,Up to 25 Gigabit,64-bit,Host,Linux,License Included,BoxUsage:g4dn.4xlarge,RunInstances:0004,Used-Outpost-g4dn.4xlarge-Linux_SQL_Web,3500 Mbps,NA,Yes,1,16 GB,Yes,Yes,Yes,2.288973384,BoxUsage,SQL Std,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
W2XGHUN5JWX2QXWR,JRTCKXETXF,W2XGHUN5JWX2QXWR.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5.8xlarge Windows with SQL Std usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,5.3120000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5.8xlarge,Yes,General purpose,32,Intel Xeon Platinum 8175,3.1 GHz,128 GiB,EBS only,10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:m5.8xlarge,RunInstances:0006,Used-Outpost-m5.8xlarge-Windows with SQL Std,5000 Mbps,128,Yes,,NA,Yes,Yes,Yes,64,BoxUsage,SQL Std,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
W2ZYWPM7ZTGQ9KCT,JRTCKXETXF,W2ZYWPM7ZTGQ9KCT.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5.12xlarge Windows with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,3.0190000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5.12xlarge,Yes,General purpose,48,Intel Xeon Platinum 8175,3.1 GHz,192 GiB,EBS only,10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:m5.12xlarge,RunInstances:0202,Used-Outpost-m5.12xlarge-Windows with SQL Web,7000 Mbps,168,Yes,,NA,Yes,Yes,Yes,96,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
W4RY7DGFQVQJATHV,JRTCKXETXF,W4RY7DGFQVQJATHV.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5d.large Windows with SQL Std usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.5720000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5d.large,Yes,Compute optimized,2,Intel Xeon Platinum 8124M,3.4 GHz,4 GiB,1 x 50 NVMe SSD,Up to 10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:c5d.large,RunInstances:0006,Used-Outpost-c5d.large-Windows with SQL Std,Up to 2250 Mbps,10,Yes,,NA,Yes,Yes,Yes,4,BoxUsage,SQL Std,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
W4UAGDCXPGEGD3GN,JRTCKXETXF,W4UAGDCXPGEGD3GN.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5d.xlarge Linux with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.0680000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5d.xlarge,Yes,Memory optimized,4,Intel Xeon Platinum 8175,3.1 GHz,32 GiB,1 x 150 NVMe SSD,Up to 10 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:r5d.xlarge,RunInstances:0200,Used-Outpost-r5d.xlarge-Linux with SQL Web,Up to 2120 Mbps,19,Yes,,NA,Yes,Yes,Yes,8,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
W4YC79YT3AN5T93J,JRTCKXETXF,W4YC79YT3AN5T93J.JRTCKXETXF.6YS6EN2CT7,OnDemand,g4dn.12xlarge Linux with SQL Server Enterprise usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,18.0000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,g4dn.12xlarge,Yes,GPU instance,48,Intel Xeon Family,2.5 GHz,192 GiB,900 GB NVMe SSD,50 Gigabit,64-bit,Host,Linux,License Included,BoxUsage:g4dn.12xlarge,RunInstances:0100,Used-Outpost-g4dn.12xlarge-Windows_SQL_Server_Ent,7000 Mbps,NA,Yes,4,64 GB,Yes,Yes,Yes,7.437262357,BoxUsage,SQL Server Enterprise,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
W5ZGBU59KKABKHB3,JRTCKXETXF,W5ZGBU59KKABKHB3.JRTCKXETXF.6YS6EN2CT7,OnDemand,i3en.12xlarge Windows usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,2.2080000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,i3en.12xlarge,Yes,Storage optimized,48,Intel Xeon Platinum 8175,3.1 GHz,384 GiB,4 x 7500 NVMe SSD,50 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:i3en.12xlarge,RunInstances:0002,Used-Outpost-i3en.12xlarge-Windows,7000 Mbps,168,Yes,,NA,Yes,Yes,Yes,96,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
W73XPXFZXEMRN2D5,JRTCKXETXF,W73XPXFZXEMRN2D5.JRTCKXETXF.6YS6EN2CT7,OnDemand,g4dn.metal Windows with SQL Std usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,15.9360000000,USD,Compute Instance (bare metal),AWSOutposts,US East (N. Virginia),AWS Outposts,g4dn.metal,Yes,GPU instance,96,Intel Xeon Family,2.5 GHz,384 GiB,2 x 900 GB NVMe SSD,100 Gigabit,64-bit,Host,Windows,License Included,BoxUsage:g4dn.metal,RunInstances:0006,Used-Outpost-g4dn.metal-Linux,14000 Mbps,NA,Yes,8,128 GB,Yes,Yes,Yes,14.87452471,BoxUsage,SQL Std,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
W78MNPG9CSHJEVSN,JRTCKXETXF,W78MNPG9CSHJEVSN.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5d.2xlarge Linux with SQL Std usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.9600000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5d.2xlarge,Yes,Compute optimized,8,Intel Xeon Platinum 8124M,3.4 GHz,16 GiB,1 x 200 NVMe SSD,Up to 10 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:c5d.2xlarge,RunInstances:0004,Used-Outpost-c5d.2xlarge-Linux with SQL Std,Up to 2250 Mbps,39,Yes,,NA,Yes,Yes,Yes,16,BoxUsage,SQL Std,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
W8CJY34KYKMBNKBF,JRTCKXETXF,W8CJY34KYKMBNKBF.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5.24xlarge Linux with SQL Std usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,11.5200000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5.24xlarge,Yes,Memory optimized,96,Intel Xeon Platinum 8175,3.1 GHz,768 GiB,EBS only,25 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:r5.24xlarge,RunInstances:0004,Used-Outpost-r5.24xlarge-Linux with SQL Std,19000 Mbps,337,Yes,,NA,Yes,Yes,Yes,192,BoxUsage,SQL Std,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
WAD3SMZEZ4YNUX8T,JRTCKXETXF,WAD3SMZEZ4YNUX8T.JRTCKXETXF.6YS6EN2CT7,OnDemand,g4dn.16xlarge Linux usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.0000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,g4dn.16xlarge,Yes,GPU instance,64,Intel Xeon Family,2.5 GHz,256 GiB,900 GB NVMe SSD,50 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:g4dn.16xlarge,RunInstances,Used-Outpost-g4dn.16xlarge-Linux,7000 Mbps,NA,Yes,1,16 GB,Yes,Yes,Yes,8.273764259,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
WARW2HP3BD4NYXVV,JRTCKXETXF,WARW2HP3BD4NYXVV.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5d.xlarge Windows usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1840000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5d.xlarge,Yes,Memory optimized,4,Intel Xeon Platinum 8175,3.1 GHz,32 GiB,1 x 150 NVMe SSD,Up to 10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:r5d.xlarge,RunInstances:0002,Used-Outpost-r5d.xlarge-Windows,Up to 2120 Mbps,19,Yes,,NA,Yes,Yes,Yes,8,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
WCJMHNZM44R7WY5S,JRTCKXETXF,WCJMHNZM44R7WY5S.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5.24xlarge Linux with SQL Std usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,11.5200000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5.24xlarge,Yes,Compute optimized,96,Intel Xeon Platinum 8275L,3.4 GHz,192 GiB,EBS only,25 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:c5.24xlarge,RunInstances:0004,Used-Outpost-c5.24xlarge-Linux with SQL Std,14000 Mbps,375,Yes,,NA,Yes,Yes,Yes,192,BoxUsage,SQL Std,Intel AVX; Intel AVX2; Intel AVX512; Intel Deep Learning Boost; Intel Turbo,us-east-1,AWS Outposts
WDRRFYF7VUDEN6DS,JRTCKXETXF,WDRRFYF7VUDEN6DS.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5.xlarge Windows with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.2520000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5.xlarge,Yes,Compute optimized,4,Intel Xeon Platinum 8124M,3.4 GHz,8 GiB,EBS only,Up to 10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:c5.xlarge,RunInstances:0202,Used-Outpost-c5.xlarge-Windows with SQL Web,Up to 2250 Mbps,20,Yes,,NA,Yes,Yes,Yes,8,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
WDS5PMHKNY8XEAPY,JRTCKXETXF,WDS5PMHKNY8XEAPY.JRTCKXETXF.6YS6EN2CT7,OnDemand,g4dn.2xlarge Linux usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.0000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,g4dn.2xlarge,Yes,GPU instance,8,Intel Xeon Family,2.5 GHz,32 GiB,225 GB NVMe SSD,Up to 25 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:g4dn.2xlarge,RunInstances,Used-Outpost-g4dn.2xlarge-Linux,3500 Mbps,NA,Yes,1,16 GB,Yes,Yes,Yes,1.429657795,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
WEEZ4XTQVXCKD9PT,JRTCKXETXF,WEEZ4XTQVXCKD9PT.JRTCKXETXF.6YS6EN2CT7,OnDemand,g4dn.8xlarge Linux with SQL Server Enterprise usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,12.0000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,g4dn.8xlarge,Yes,GPU instance,32,Intel Xeon Family,2.5 GHz,128 GiB,900 GB NVMe SSD,50 Gigabit,64-bit,Host,Linux,License Included,BoxUsage:g4dn.8xlarge,RunInstances:0100,Used-Outpost-g4dn.8xlarge-Windows_SQL_Server_Ent,7000 Mbps,NA,Yes,1,16 GB,Yes,Yes,Yes,4.136882129,BoxUsage,SQL Server Enterprise,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
WFCN8MHJ92MNKCHB,JRTCKXETXF,WFCN8MHJ92MNKCHB.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5d.9xlarge Linux usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.0000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5d.9xlarge,Yes,Compute optimized,36,Intel Xeon Platinum 8124M,3.4 GHz,72 GiB,1 x 900 NVMe SSD,10 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:c5d.9xlarge,RunInstances,Used-Outpost-c5d.9xlarge-Linux,4500 Mbps,139,Yes,,NA,Yes,Yes,Yes,72,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
WGKXM3PWFDBXCVWZ,JRTCKXETXF,WGKXM3PWFDBXCVWZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5d.24xlarge Windows with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,6.0380000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5d.24xlarge,Yes,Compute optimized,96,Intel Xeon Platinum 8275L,3.4 GHz,192 GiB,4 x 900 NVMe SSD,25 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:c5d.24xlarge,RunInstances:0202,Used-Outpost-c5d.24xlarge-Windows with SQL Web,14000 Mbps,375,Yes,,NA,Yes,Yes,Yes,192,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Deep Learning Boost; Intel Turbo,us-east-1,AWS Outposts
WP5F8XSCXXYTKFX7,JRTCKXETXF,WP5F8XSCXXYTKFX7.JRTCKXETXF.6YS6EN2CT7,OnDemand,i3en.6xlarge Linux usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.0000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,i3en.6xlarge,Yes,Storage optimized,24,Intel Xeon Platinum 8175,3.1 GHz,192 GiB,2 x 7500 NVMe SSD,25 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:i3en.6xlarge,RunInstances,Used-Outpost-i3en.6xlarge-Linux,3500 Mbps,NA,Yes,,NA,Yes,Yes,Yes,48,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
WQKUPSM98DSGJQSC,JRTCKXETXF,WQKUPSM98DSGJQSC.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5.9xlarge Windows usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,1.6560000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5.9xlarge,Yes,Compute optimized,36,Intel Xeon Platinum 8124M,3.4 GHz,72 GiB,EBS only,10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:c5.9xlarge,RunInstances:0002,Used-Outpost-c5.9xlarge-Windows,4500 Mbps,139,Yes,,NA,Yes,Yes,Yes,72,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
WT9AMR88GSGTJYER,JRTCKXETXF,WT9AMR88GSGTJYER.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5.8xlarge RHEL usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1300000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5.8xlarge,Yes,General purpose,32,Intel Xeon Platinum 8175,3.1 GHz,128 GiB,EBS only,10 Gigabit,64-bit,Host,RHEL,No License required,BoxUsage:m5.8xlarge,RunInstances:0010,Used-Outpost-m5.8xlarge-RHEL,5000 Mbps,128,Yes,,NA,Yes,Yes,Yes,64,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
WTUMEDJ5NQH75RYZ,JRTCKXETXF,WTUMEDJ5NQH75RYZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5d.xlarge RHEL usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.0600000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5d.xlarge,Yes,General purpose,4,Intel Xeon Platinum 8175,3.1 GHz,16 GiB,1 x 150 NVMe SSD,Up to 10 Gigabit,64-bit,Host,RHEL,No License required,BoxUsage:m5d.xlarge,RunInstances:0010,Used-Outpost-m5d.xlarge-RHEL,Up to 2120 Mbps,16,Yes,,NA,Yes,Yes,Yes,8,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
